node_from,node_to,Branch capacity (MW),Branch cost (€),Branch status LF-SCF,Branch status LF-STE,Branch status OL-SSTE
1,4,10,8015.093739,0,0,0
1,7,10,5035.985157,1,1,1
1,8,10,16399.6771,0,0,0
1,11,10,17546.76567,0,0,0
1,13,10,13788.09753,0,0,0
1,14,10,15213.09501,0,0,0
1,20,10,8535.293388,0,0,0
1,24,10,17673.47932,0,0,0
1,48,10,17702.56734,0,0,0
1,76,10,5028.563747,1,1,1
1,77,10,72860.74544,0,0,0
1,78,10,64156.30048,0,0,0
2,3,10,3048.609145,1,1,1
2,5,10,17069.75166,0,0,0
2,6,10,15571.53589,0,0,0
2,8,10,12689.4357,1,1,0
2,10,10,6211.680862,0,0,0
2,13,10,17657.6198,0,0,0
2,16,10,17094.16003,0,0,0
2,18,10,8595.111349,0,0,0
2,24,10,13604.17813,0,0,1
2,25,10,17759.62129,0,0,0
2,76,10,28927.7166,0,0,0
2,77,10,48147.76315,0,0,0
2,78,10,48783.03541,0,0,0
3,5,10,14862.73706,0,0,0
3,6,10,13994.97344,0,0,0
3,8,10,15738.04485,0,0,0
3,10,10,4872.405375,1,1,1
3,16,10,19239.09985,0,0,0
3,18,10,6388.096747,0,0,0
3,24,10,16451.31843,0,0,0
3,25,10,17154.71788,0,0,0
3,26,10,18974.20657,0,0,0
3,30,10,17377.66763,0,0,0
3,76,10,30743.55367,0,0,0
3,77,10,45099.154,0,0,0
3,78,10,48286.22898,0,0,0
4,7,10,9268.773532,0,0,0
4,8,10,13719.44945,1,1,0
4,13,10,9457.233511,0,0,0
4,14,10,21889.31681,0,0,0
4,16,10,21723.0373,0,0,0
4,20,10,15246.36123,0,0,0
4,48,10,18975.79137,0,0,0
4,69,10,19480.33609,0,0,1
4,73,10,22114.92849,0,0,0
4,76,10,3992.71886,1,1,1
4,77,10,73406.84171,0,0,0
4,78,10,69025.65983,0,0,0
5,6,10,6977.04635,0,0,0
5,10,10,11416.53901,0,0,0
5,15,10,11231.22864,0,0,0
5,18,10,8474.64031,1,1,1
5,22,10,16796.71425,0,0,0
5,25,10,11315.92126,0,0,0
5,26,10,5049.604987,0,0,0
5,27,10,15459.79516,0,0,0
5,28,10,14999.36877,0,0,0
5,30,10,3123.793375,1,1,1
5,76,10,50597.21508,0,0,0
5,77,10,32905.04983,0,0,0
5,78,10,34467.29284,0,0,0
6,10,10,9767.367059,0,0,0
6,15,10,18074.77271,0,0,0
6,18,10,8778.457065,0,0,0
6,22,10,16803.58081,0,0,0
6,24,10,19929.38362,0,0,0
6,25,10,4458.525215,1,1,1
6,26,10,7692.728908,1,1,1
6,27,10,13168.69267,0,0,0
6,28,10,21953.00933,0,0,0
6,30,10,6236.495156,0,0,0
6,76,10,40372.21429,0,0,0
6,77,10,36520.91346,0,0,0
6,78,10,34479.60037,0,0,0
7,8,10,12645.54295,0,0,0
7,10,10,27241.7402,0,0,0
7,11,10,21226.48382,0,0,0
7,13,10,10807.47275,0,0,0
7,14,10,12620.54328,0,0,0
7,16,10,23092.18239,0,0,0
7,20,10,6119.946488,1,1,1
7,24,10,13374.34608,0,0,0
7,48,10,22738.5525,0,0,0
7,76,10,8908.29434,0,0,0
7,77,10,68271.1864,0,0,0
7,78,10,61701.60193,0,0,0
8,10,10,18901.11656,0,0,0
8,13,10,4968.184097,0,0,1
8,14,10,22357.55989,0,0,0
8,16,10,11582.6385,0,0,1
8,18,10,21284.54705,0,0,0
8,20,10,17229.77609,0,0,0
8,24,10,14821.81684,0,0,0
8,25,10,30210.44987,0,0,0
8,69,10,24417.79651,0,0,0
8,76,10,17455.37554,0,0,0
8,77,10,60837.19885,0,0,0
8,78,10,60066.66078,0,0,0
9,12,10,11857.59339,1,1,1
9,17,10,16430.28846,0,0,0
9,22,10,21852.26579,0,0,0
9,23,10,2191.553074,1,1,1
9,27,10,20044.36786,0,0,0
9,29,10,13627.09954,0,0,0
9,34,10,20470.33318,0,0,0
9,45,10,8128.495509,0,0,0
9,67,10,23346.33661,0,0,0
9,76,10,60777.71784,0,0,0
9,77,10,47609.68624,0,0,0
9,78,10,15367.10804,0,0,0
10,15,10,19925.03097,0,0,0
10,16,10,23305.84089,0,0,0
10,18,10,2941.898699,1,1,1
10,24,10,15938.81373,0,0,0
10,25,10,12282.3125,0,0,0
10,26,10,15323.25832,0,0,0
10,27,10,22102.91591,0,0,0
10,28,10,19448.77728,0,0,0
10,30,10,13432.825,0,0,0
10,66,10,23788.2245,0,0,0
10,76,10,33665.7184,0,0,0
10,77,10,42898.79216,0,0,0
10,78,10,43413.82361,0,0,0
11,14,10,21684.94494,0,0,0
11,20,10,17955.95509,0,0,0
11,24,10,28590.26849,0,0,0
11,38,10,23326.7011,0,0,1
11,44,10,17783.98594,0,0,0
11,48,10,15479.22076,0,0,0
11,49,10,17631.51194,0,0,1
11,53,10,25050.42151,1,1,0
11,65,10,26563.30389,0,0,0
11,76,10,19425.3298,1,1,0
11,77,10,82963.14619,0,0,0
11,78,10,70404.1879,0,0,0
12,17,10,6935.982285,1,1,1
12,21,10,18094.34022,0,0,0
12,22,10,26497.18818,0,0,0
12,23,10,14049.14647,0,0,0
12,27,10,21914.88304,0,0,0
12,29,10,6676.111767,0,0,0
12,35,10,21717.59346,0,0,0
12,45,10,19136.45013,0,0,0
12,67,10,16537.83557,0,0,0
12,76,10,51144.30544,0,0,0
12,77,10,52352.46128,0,0,0
12,78,10,26376.53548,0,0,0
13,14,10,20780.7982,0,0,0
13,16,10,13351.06313,1,1,0
13,18,10,26252.73115,0,0,0
13,20,10,16511.16009,0,0,0
13,24,10,17137.30132,0,0,0
13,48,10,27037.07784,0,0,0
13,64,10,29176.62773,0,0,0
13,68,10,27956.95257,0,0,0
13,69,10,19728.27526,0,0,0
13,76,10,12816.11326,1,1,1
13,77,10,64963.18719,0,0,0
13,78,10,64308.40984,0,0,0
14,16,10,31641.10293,0,0,0
14,18,10,26421.65868,0,0,0
14,20,10,6677.801624,0,0,1
14,21,10,16496.49482,1,1,0
14,24,10,8932.568187,1,1,1
14,25,10,23026.78736,0,0,0
14,30,10,31715.7235,0,0,0
14,38,10,24061.09009,0,0,0
14,48,10,32828.29495,0,0,0
14,76,10,20241.65876,0,0,0
14,77,10,62059.22253,0,0,0
14,78,10,49408.95066,0,0,0
15,18,10,16983.13227,0,0,0
15,19,10,15979.87984,1,1,1
15,22,10,18970.1333,0,0,0
15,26,10,10601.96385,0,0,0
15,27,10,20932.95371,0,0,0
15,28,10,10574.5069,1,1,1
15,30,10,11919.69776,0,0,0
15,54,10,20930.69813,0,0,0
15,61,10,16803.65123,0,0,0
15,66,10,15034.61276,0,0,0
15,76,10,59530.61064,0,0,0
15,77,10,22973.7612,0,0,0
15,78,10,35426.15592,0,0,0
16,18,10,24419.75949,0,0,0
16,20,10,27557.72629,0,0,0
16,24,10,25164.11074,0,0,0
16,28,10,30718.95153,0,0,0
16,59,10,26419.6462,0,0,0
16,66,10,31987.93061,0,0,0
16,68,10,15478.73195,1,1,1
16,69,10,20124.31671,0,0,0
16,74,10,26722.2088,0,0,0
16,76,10,24039.12415,0,0,0
16,77,10,60630.94084,0,0,0
16,78,10,65707.6337,0,0,0
17,21,10,16961.44242,0,0,1
17,23,10,18621.84153,0,0,0
17,27,10,28850.86532,0,0,0
17,29,10,4138.552394,1,1,0
17,34,10,28356.96069,0,0,0
17,35,10,14946.34221,0,0,0
17,38,10,25123.92162,0,0,0
17,45,10,23648.17937,0,0,0
17,67,10,11031.21469,0,0,0
17,70,10,26700.28965,0,0,0
17,76,10,51942.84542,0,0,0
17,77,10,58267.29178,0,0,0
17,78,10,31240.54127,0,0,0
18,22,10,25254.53411,0,0,0
18,24,10,18880.71243,0,0,0
18,25,10,12780.97802,0,0,0
18,26,10,12586.10982,0,0,0
18,27,10,20864.33584,0,0,0
18,28,10,16506.87858,0,0,0
18,30,10,11040.34037,0,0,0
18,61,10,23365.62497,0,0,0
18,66,10,21544.39682,0,0,0
18,74,10,26849.12393,0,0,0
18,76,10,35819.32355,0,0,0
18,77,10,39956.89346,0,0,0
18,78,10,42003.79767,0,0,0
19,22,10,21927.71466,0,0,0
19,26,10,24152.08028,0,0,0
19,40,10,21175.79981,0,0,0
19,42,10,14570.87796,0,0,0
19,46,10,18061.21812,0,0,0
19,54,10,5980.776283,1,1,0
19,61,10,24287.5042,0,0,0
19,71,10,17851.53307,0,0,0
19,75,10,14368.83066,0,0,0
19,76,10,68782.33566,0,0,0
19,77,10,8114.232663,0,0,1
19,78,10,33768.3247,0,0,0
20,21,10,23174.29645,0,0,0
20,24,10,10634.3134,1,1,0
20,25,10,28904.42679,0,0,0
20,38,10,28855.74035,0,0,0
20,44,10,34977.19351,0,0,0
20,48,10,26237.86073,0,0,0
20,49,10,35587.46703,0,0,0
20,69,10,33741.95178,0,0,0
20,73,10,35835.60757,0,0,0
20,76,10,13563.85714,0,0,0
20,77,10,67028.20743,0,0,0
20,78,10,56086.75229,0,0,0
21,23,10,31473.968,0,0,0
21,24,10,22673.79287,0,0,0
21,25,10,25503.49333,0,0,0
21,26,10,34468.31361,0,0,0
21,27,10,27797.69027,0,0,0
21,29,10,19651.05329,0,0,0
21,35,10,17230.70273,0,0,0
21,38,10,16469.78579,1,1,1
21,67,10,26216.07621,0,0,0
21,70,10,25289.58677,0,0,0
21,76,10,35514.7771,0,0,0
21,77,10,61765.81011,0,0,0
21,78,10,42831.21853,0,0,0
22,23,10,21949.89833,0,0,0
22,25,10,16794.95065,0,0,0
22,26,10,12820.51627,0,0,0
22,27,10,7624.30191,1,1,1
22,30,10,14214.19374,0,0,0
22,45,10,23010.98581,0,0,0
22,54,10,25501.57841,0,0,0
