node_from,node_to,Branch capacity (MW),Branch cost (€),Branch status LF-SCF,Branch status LF-STE,Branch status OL-SSTE
1,30,10,17711.58376,0,0,0
1,35,10,18352.20809,1,1,1
1,47,10,17452.46915,1,1,1
1,101,10,1093629.659,0,0,0
1,102,10,60084.80401,0,0,0
1,103,10,72834.85967,0,0,0
1,104,10,1167787.917,0,0,0
2,3,10,2961.571957,1,1,1
2,41,10,8713.350411,1,1,1
2,50,10,8774.196479,0,0,0
2,101,10,66649.42395,0,0,0
2,102,10,1053468.13,0,0,0
2,103,10,1086616.597,0,0,0
2,104,10,157079.2792,0,0,0
3,41,10,11052.21109,0,0,0
3,50,10,10579.70579,0,0,0
3,53,10,9022.451134,1,1,1
3,101,10,66974.48295,0,0,0
3,102,10,1052985.748,0,0,0
3,103,10,1088564.316,0,0,0
3,104,10,159042.9828,0,0,0
4,39,10,9780.133897,0,0,0
4,42,10,12406.27487,1,1,1
4,45,10,2178.219685,1,1,1
4,101,10,1115686.475,0,0,0
4,102,10,86028.12615,0,0,0
4,103,10,82290.49829,0,0,0
4,104,10,1182281.735,0,0,0
5,16,10,13128.56598,1,1,1
5,26,10,16069.00582,0,0,0
5,35,10,10323.66305,0,0,0
5,101,10,1097225.674,0,0,0
5,102,10,82937.18626,1,1,0
5,103,10,87863.73705,0,0,1
5,104,10,1164675.322,0,0,0
6,30,10,16887.60491,1,1,1
6,56,10,12956.67923,1,1,1
6,59,10,16883.12591,0,0,0
6,101,10,1118283.001,0,0,0
6,102,10,50083.3916,0,0,0
6,103,10,46709.0037,0,0,0
6,104,10,1200086.366,0,0,0
7,15,10,18833.50538,0,0,0
7,41,10,14866.96458,1,1,1
7,50,10,21881.02657,1,1,1
7,101,10,81322.62005,0,0,0
7,102,10,1041213.47,0,0,0
7,103,10,1068335.46,0,0,0
7,104,10,170097.8073,0,0,0
8,24,10,8810.30521,1,1,1
8,32,10,18276.95326,0,0,0
8,101,10,1235986.895,0,0,0
8,102,10,2121.002623,1,1,1
8,103,10,37358.57741,0,0,0
8,104,10,1210494.945,0,0,0
9,27,10,10728.21515,1,1,1
9,36,10,6311.240163,0,0,0
9,57,10,4721.444916,1,1,1
9,101,10,1065390.158,0,0,0
9,102,10,108449.7327,0,0,0
9,103,10,125607.8779,0,0,0
9,104,10,1121878.133,0,0,0
10,13,10,17665.24994,1,1,1
10,21,10,18226.00023,0,0,0
10,31,10,15580.50698,1,1,1
10,101,10,42416.48323,0,0,0
10,102,10,1108811.339,0,0,0
10,103,10,1132399.748,0,0,0
10,104,10,109337.9199,0,0,0
11,12,10,8500.977484,1,1,1
11,81,10,18327.28849,1,1,0
11,82,10,14090.93945,0,0,1
11,101,10,53425.54749,0,0,0
11,102,10,1096616.873,0,0,0
11,103,10,1134868.778,0,0,0
11,104,10,145992.5097,0,0,0
12,34,10,22210.20074,0,0,1
12,81,10,23407.61868,0,0,0
12,82,10,22591.91693,0,0,0
